120:(APIServer pid=1) INFO 06-11 11:07:47 [loggers.py:273] Engine 000: Avg prompt throughput: 5.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%
137:(APIServer pid=1) INFO 06-11 11:08:37 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 42.00, Mean tokens committed per denoising step: 6.10, Committed: 256 tokens, Denoising steps: 42, Canvas positions evaluated: 10752
138:(APIServer pid=1) INFO 06-11 11:08:47 [loggers.py:273] Engine 000: Avg prompt throughput: 197.8 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 4.4%
139:(APIServer pid=1) INFO 06-11 11:08:47 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 46.00, Mean tokens committed per denoising step: 5.57, Committed: 256 tokens, Denoising steps: 46, Canvas positions evaluated: 11776
141:(APIServer pid=1) INFO 06-11 11:08:57 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 49.9%
142:(APIServer pid=1) INFO 06-11 11:08:57 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.59 tokens/s, Mean denoising steps per canvas: 44.00, Mean tokens committed per denoising step: 5.82, Committed: 256 tokens, Denoising steps: 44, Canvas positions evaluated: 11264
143:(APIServer pid=1) INFO 06-11 11:09:07 [loggers.py:273] Engine 000: Avg prompt throughput: 2.6 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 49.9%
144:(APIServer pid=1) INFO 06-11 11:09:07 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 51.00, Mean tokens committed per denoising step: 5.02, Committed: 256 tokens, Denoising steps: 51, Canvas positions evaluated: 13056
146:(APIServer pid=1) INFO 06-11 11:09:17 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 65.8%
147:(APIServer pid=1) INFO 06-11 11:09:17 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 47.00, Mean tokens committed per denoising step: 5.45, Committed: 256 tokens, Denoising steps: 47, Canvas positions evaluated: 12032
148:(APIServer pid=1) INFO 06-11 11:09:27 [loggers.py:273] Engine 000: Avg prompt throughput: 2.6 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.8%, Prefix cache hit rate: 65.8%
149:(APIServer pid=1) INFO 06-11 11:09:27 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 49.00, Mean tokens committed per denoising step: 5.22, Committed: 256 tokens, Denoising steps: 49, Canvas positions evaluated: 12544
154:(APIServer pid=1) INFO 06-11 11:09:37 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 49.7%
155:(APIServer pid=1) INFO 06-11 11:09:37 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 34.00, Mean tokens committed per denoising step: 7.53, Committed: 256 tokens, Denoising steps: 34, Canvas positions evaluated: 8704
156:(APIServer pid=1) INFO 06-11 11:09:47 [loggers.py:273] Engine 000: Avg prompt throughput: 395.2 tokens/s, Avg generation throughput: 25.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 49.7%
157:(APIServer pid=1) INFO 06-11 11:09:47 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.19 tokens/s, Mean denoising steps per canvas: 47.00, Mean tokens committed per denoising step: 5.45, Committed: 256 tokens, Denoising steps: 47, Canvas positions evaluated: 12032
158:(APIServer pid=1) INFO 06-11 11:09:57 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 49.7%
159:(APIServer pid=1) INFO 06-11 11:09:57 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 0.00 tokens/s, Mean denoising steps per canvas: nan, Mean tokens committed per denoising step: 0.00, Committed: 0 tokens, Denoising steps: 47, Canvas positions evaluated: 12032
161:(APIServer pid=1) INFO 06-11 11:10:07 [loggers.py:273] Engine 000: Avg prompt throughput: 1.6 tokens/s, Avg generation throughput: 51.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 66.2%
162:(APIServer pid=1) INFO 06-11 11:10:07 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 51.03 tokens/s, Mean denoising steps per canvas: 22.00, Mean tokens committed per denoising step: 11.64, Committed: 512 tokens, Denoising steps: 44, Canvas positions evaluated: 11264
163:(APIServer pid=1) INFO 06-11 11:10:17 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 66.2%
164:(APIServer pid=1) INFO 06-11 11:10:17 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 0.00 tokens/s, Mean denoising steps per canvas: nan, Mean tokens committed per denoising step: 0.00, Committed: 0 tokens, Denoising steps: 43, Canvas positions evaluated: 11008
166:(APIServer pid=1) INFO 06-11 11:10:27 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 74.5%
167:(APIServer pid=1) INFO 06-11 11:10:27 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 46.00, Mean tokens committed per denoising step: 5.57, Committed: 256 tokens, Denoising steps: 46, Canvas positions evaluated: 11776
168:(APIServer pid=1) INFO 06-11 11:10:37 [loggers.py:273] Engine 000: Avg prompt throughput: 1.6 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.0%, Prefix cache hit rate: 74.5%
169:(APIServer pid=1) INFO 06-11 11:10:37 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 45.00, Mean tokens committed per denoising step: 5.69, Committed: 256 tokens, Denoising steps: 45, Canvas positions evaluated: 11520
170:(APIServer pid=1) INFO 06-11 11:10:47 [loggers.py:273] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 74.5%
171:(APIServer pid=1) INFO 06-11 11:10:47 [metrics.py:156] DiffusionDecoding metrics: Committed token throughput: 25.60 tokens/s, Mean denoising steps per canvas: 5.00, Mean tokens committed per denoising step: 51.20, Committed: 256 tokens, Denoising steps: 5, Canvas positions evaluated: 1280
